date,station_code,station_name,province,city,basin,river,longitude,latitude,water_temp,ph,dissolved_oxygen,conductivity,turbidity,codmn,nh3_n,toc,tp,tn,chlorophyll_a,algae_density,water_quality_class,station_status,secchi_depth_sd_m,secchi_formula,source_file
2022-12-08,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,17.963333333333335,7.263333333333333,8.0005,549.48,160.33333333333334,5.048,0.2594,,0.01895,2.5163333333333333,,,Ⅲ,,0.042911587745738757,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-09,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.18,7.07,7.607833333333333,551.6066666666667,160.85,4.754833333333333,0.25365,,0.020849999999999997,2.6473333333333335,,,Ⅲ,,0.042815055703747926,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-10,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,19.044999999999998,6.991666666666667,7.5995,562.335,339.83,4.5808333333333335,0.4097166666666667,,0.02383333333333333,2.5461666666666667,,,Ⅲ,,0.025363434299181774,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-11,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,18.038333333333334,7.109999999999999,8.065166666666666,566.6,378.83166666666665,4.360333333333333,0.3787833333333333,,0.0304,2.4911666666666665,,,Ⅲ,,0.023506007305189147,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-12,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231000000004,16.851999999999997,7.206,7.715000000000001,527.718,477.718,5.404999999999999,0.25804,,0.03528,2.4297999999999997,,,Ⅲ,,0.019983480693331074,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-13,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231000000004,17.028,7.182,7.840000000000001,529.8779999999999,258.226,4.6448,0.40431999999999996,,0.0108,2.6025,,,Ⅲ,,0.030739109464217682,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-14,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.33,7.654999999999999,8.539000000000001,526.975,257.905,4.468500000000001,0.4363,,0.06075,2.2,,,Ⅲ,,0.030765885948052032,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-15,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.513333333333335,7.321666666666666,8.1255,528.5816666666667,190.45166666666668,3.8251666666666666,0.3327833333333334,,0.07476666666666666,2.2078333333333333,,,Ⅲ,,0.03804012319465608,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-16,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.756666666666666,7.468333333333334,8.339666666666668,524.7333333333333,184.155,3.8128333333333333,0.31555999999999995,,0.08231666666666666,2.1241666666666665,,,Ⅱ,,0.03894599453978194,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-17,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.805,7.465,9.137500000000001,516.1916666666667,211.64333333333335,3.8699999999999997,0.36004,,0.04371666666666666,1.985,,,Ⅱ,,0.03533198553713355,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-18,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.715000000000002,7.806666666666666,10.258333333333333,506.45666666666665,199.85666666666665,3.8699999999999997,0.32798333333333335,,0.0394,2.0841666666666665,,,UNKNOWN,,0.03677800870551926,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-19,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.045,7.846666666666667,10.897333333333334,446.56,115.36333333333334,4.9976666666666665,0.4036666666666667,,0.057383333333333335,2.22075,,,Ⅱ,,0.05403109906316245,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-20,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.286666666666665,7.785,10.785666666666666,882.5933333333332,240.34166666666667,6.47,0.28173333333333334,,0.030883333333333332,2.56375,,,Ⅳ,,0.03232294409765412,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-21,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,17.285,7.723333333333333,10.3765,875.1816666666667,123.625,3.7953333333333337,0.2778833333333333,,0.03865,1.9682000000000002,,,Ⅱ,,0.051477428710410306,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-22,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,20.116666666666667,6.408333333333334,10.757833333333332,1191.445,454.9766666666667,3.798,0.3355166666666667,,0.1633,2.1755,,,Ⅲ,,0.02067754010605768,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-23,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,27.430000000000003,6.8500000000000005,11.455833333333333,1214.26,764.91,3.7876666666666665,0.41261666666666663,,0.113,1.9494,,,Ⅲ,,0.014373549269350123,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-24,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231000000004,13.524000000000001,7.802,11.4848,1050.536,658.888,3.7718,0.2904,,0.07908,1.9789999999999999,,,Ⅱ,,0.01595596740415357,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-25,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.89,7.829999999999999,11.6715,741.8683333333333,853.4966666666666,3.8230000000000004,0.22420000000000004,,0.09316666666666666,1.635,,,Ⅱ,,0.01331220443786337,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-26,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.688333333333333,7.75,11.423166666666667,837.7816666666668,874.8850000000001,3.6321666666666665,0.2413833333333333,,0.11209999999999999,1.5372,,,Ⅱ,,0.013083549434181971,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-27,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.5425,7.7625,11.405,1146.05,621.82,3.4292499999999997,0.20915,,0.0928,1.518,,,Ⅱ,,0.016615980679974888,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-28,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.273333333333333,7.7250000000000005,11.383333333333333,1213.3266666666666,492.78833333333336,3.2624999999999997,0.30105,,0.07981666666666666,1.6241666666666668,,,Ⅱ,,0.019553700857749445,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-29,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.88,7.734999999999999,11.508833333333333,1315.18,419.79333333333335,3.2125,0.28118333333333334,,0.07618333333333334,1.7058333333333333,,,Ⅱ,,0.021875922841911363,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-30,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.4,7.745,11.245666666666667,1266.6283333333333,256.6483333333333,2.971833333333333,0.3512166666666667,,0.07055,1.9328333333333332,,,Ⅱ,,0.030871259275844595,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2022-12-31,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.148333333333333,7.7,10.655666666666667,1214.8733333333332,169.9416666666667,2.7893333333333334,0.2599666666666667,,0.055716666666666664,1.9703333333333333,,,Ⅱ,,0.041198494665922576,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-01,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.291666666666666,7.665,10.4,1237.1883333333333,132.50333333333333,2.9075,0.2507333333333333,,0.057433333333333336,2.2243333333333335,,,Ⅱ,,0.049037971444615684,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-02,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.201666666666666,7.701666666666667,10.206833333333334,1256.04,116.25,3.014666666666667,0.2060833333333333,,0.05948333333333333,2.223333333333333,,,Ⅱ,,0.053742292209051946,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-03,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.953333333333333,7.706666666666667,10.195833333333333,1316.2516666666668,129.95000000000002,3.391666666666666,0.2222333333333333,,0.043899999999999995,2.0885000000000002,,,Ⅱ,,0.049710468977411236,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-04,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.686666666666667,7.675,9.105666666666666,1475.4316666666666,168.72166666666666,3.564,0.2903833333333333,,0.06826666666666667,2.36,,,Ⅱ,,0.041406799107447434,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-05,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.799999999999999,7.669999999999999,9.276833333333334,1481.005,149.38333333333333,3.7511666666666668,0.2785166666666667,,0.0715,2.4011666666666667,,,Ⅱ,,0.045089950322689185,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-06,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.57,7.656666666666666,9.6235,1422.95,99.86,3.375,0.21055000000000001,,0.052083333333333336,2.1718333333333333,,,Ⅱ,,0.05977466706584461,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-07,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.478333333333335,7.805,9.239833333333333,1494.2666666666667,643.5166666666668,4.4431666666666665,0.29778333333333334,,0.09401666666666665,2.1672000000000002,,,Ⅱ,,0.016221813330196407,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-08,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,18.946666666666665,8.026666666666667,9.098666666666668,1004.2866666666667,140.22166666666666,5.896333333333334,0.2698,,0.06233333333333333,2.0989999999999998,,,Ⅱ,,0.04713252121610255,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-09,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,17.238333333333333,7.988333333333333,9.8515,1266.4933333333333,164.51666666666668,4.6595,0.25858333333333333,,0.08241666666666667,2.5548333333333333,,,Ⅲ,,0.04214483209902931,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-10,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.453333333333333,8.116666666666667,10.617666666666667,1378.5133333333333,122.79833333333333,4.886666666666667,0.2525833333333333,,0.06456666666666666,2.512,,,Ⅲ,,0.051719763267492766,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-11,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,15.54,7.815,9.9125,1320.72,134.78666666666666,4.4415000000000004,0.26428333333333337,,0.06728333333333333,2.6799999999999997,,,Ⅲ,,0.04845497857181624,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-12,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.646666666666665,7.733333333333333,9.0585,1332.4033333333334,120.87833333333333,4.381333333333333,0.24714999999999998,,0.07858333333333332,2.6813333333333333,,,Ⅲ,,0.05229345480077826,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-13,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,18.41,7.6450000000000005,8.202166666666667,1061.9516666666666,153.83333333333334,4.329666666666667,0.2928,,0.09288333333333333,2.7065,,,Ⅲ,,0.04417290320352922,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-14,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,17.136666666666667,7.54,8.045,1071.0133333333333,126.93,4.327,0.26443333333333335,,0.07528333333333333,2.763666666666667,,,Ⅲ,,0.05053546463020497,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-15,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.551666666666668,7.495,8.2655,1003.1533333333333,127.38,4.360666666666667,0.26688333333333336,,0.07121666666666666,2.5216666666666665,,,Ⅲ,,0.05041042836258499,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-16,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.799999999999999,7.555,6.751,959.9333333333334,118.91000000000001,4.849166666666666,0.3285166666666666,,0.08510000000000001,2.8223333333333334,,,Ⅲ,,0.0528978954212589,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-17,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.045,7.558333333333334,6.6555,953.9766666666668,88.70833333333333,4.793,0.23756666666666668,,0.08938333333333333,2.9515,,,Ⅲ,,0.06494058032161124,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-18,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.195,7.571666666666666,6.676833333333334,934.745,74.41166666666668,4.4525,0.2147,,0.09151666666666668,2.971,,,Ⅲ,,0.07344166880129656,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-19,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.606666666666667,7.565,6.668833333333333,1265.74,94.38,3.9339999999999997,0.23995,,0.14595,2.7763333333333335,,,Ⅲ,,0.06218351650595838,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-20,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.986666666666666,7.471666666666667,6.2011666666666665,1080.5533333333333,150.13833333333335,5.014833333333333,0.40304999999999996,,0.10906666666666669,2.980833333333333,,,劣Ⅴ,,0.044931109788086884,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-21,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.774999999999999,7.296666666666667,5.426833333333334,790.625,155.20166666666665,4.826833333333333,0.61055,,0.11603333333333334,3.1681666666666666,,,Ⅳ,,0.04389992644311043,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-22,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.628333333333332,7.291666666666667,6.8235,763.5266666666666,168.84666666666666,4.466333333333334,0.48173333333333335,,0.10863333333333335,2.9638333333333335,,,Ⅲ,,0.0413853388236397,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-23,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,14.521666666666667,7.2749999999999995,6.794333333333333,743.8133333333334,206.18999999999997,4.312666666666666,0.4126833333333333,,0.10568333333333334,2.8521666666666667,,,Ⅲ,,0.03598354445307957,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-24,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.173333333333334,7.346666666666667,7.965833333333333,734.0483333333333,287.2866666666667,4.451,0.41451666666666664,,0.09928333333333333,2.6138333333333335,,,Ⅲ,,0.028527941143973272,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-25,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.61,7.411666666666666,8.562,691.9433333333333,282.67,4.176666666666667,0.3474,,0.09703333333333335,2.4605,,,Ⅲ,,0.02885329764193427,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-26,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.236666666666666,7.446666666666666,8.580166666666667,718.5916666666667,187.715,3.8136666666666668,0.35528,,0.08323333333333333,2.601,,,Ⅲ,,0.03842748614164043,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-27,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,12.329999999999998,7.43,8.856,716.2166666666667,175.29333333333332,6.0840000000000005,0.2541,,0.05213333333333333,2.656,,,Ⅲ,,0.04031396174654845,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-29,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,16.5975,7.645,9.10725,338.11,84.37,6.1915,0.15159999999999998,,0.043475,1.96725,,,Ⅲ,,0.06726042771132545,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-30,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,23.16,7.571666666666666,8.055166666666667,888.9466666666667,285.14166666666665,5.561833333333333,0.2161833333333333,,0.06341666666666666,3.0236666666666667,,,Ⅳ,,0.028677994718774087,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-01-31,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,17.663333333333334,7.44,8.079166666666667,827.1533333333333,212.98000000000002,5.395833333333333,0.19946666666666668,,0.037983333333333334,4.3549999999999995,,,Ⅲ,,0.03517661804777508,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-01,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.481666666666667,7.158333333333334,9.465666666666666,984.9216666666667,131.99,4.4985,0.20656666666666668,,0.03905,2.7038333333333333,,,Ⅲ,,0.04917139606271168,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-02,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,13.123333333333333,7.433333333333334,9.455,1069.7416666666666,131.58,3.378833333333333,0.19036666666666666,,0.05093333333333333,2.653166666666667,,,Ⅱ,,0.04927859779226929,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-03,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,11.196666666666667,7.454999999999999,9.557333333333334,819.2933333333334,148.94833333333332,3.5253333333333337,0.21824999999999997,,0.07191666666666667,2.738,,,Ⅱ,,0.04518208886827443,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-04,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,10.165,7.451666666666667,9.259666666666666,705.5483333333333,206.88,6.626166666666667,0.3076666666666667,,0.05884999999999999,2.6895000000000002,,,Ⅳ,,0.03589949205735054,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-05,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,9.963333333333333,7.543333333333333,9.500333333333332,682.41,89.80333333333334,4.4606666666666674,0.3241,,0.08183333333333333,2.6711666666666667,,,Ⅲ,,0.06438527263652104,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-06,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,10.253333333333332,7.578333333333333,9.4655,678.96,108.29666666666667,4.3385,0.37410000000000004,,0.07826666666666666,2.571,,,Ⅲ,,0.056475579569401455,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-07,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,10.606666666666667,7.605,9.507833333333332,680.5216666666666,90.855,4.204833333333333,0.3453833333333334,,0.08821666666666667,2.575833333333333,,,Ⅲ,,0.06386267064483032,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-08,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,10.946666666666667,7.616666666666667,9.389833333333334,676.1333333333333,83.48166666666667,4.039833333333333,0.31738333333333335,,0.07073333333333333,2.6163333333333334,,,Ⅲ,,0.06776063721372791,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-09,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,10.963333333333333,7.6049999999999995,9.214666666666666,676.995,89.05333333333333,4.052666666666667,0.32265,,0.08131666666666666,2.5401666666666665,,,Ⅲ,,0.06476436817358826,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-10,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,10.943333333333333,7.578333333333333,9.13,669.8516666666666,97.24166666666667,3.901,0.35791666666666666,,0.0626,2.4353333333333333,,,Ⅲ,,0.06089681562576438,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-11,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,10.924999999999999,7.5683333333333325,8.780666666666667,669.6083333333333,84.03833333333334,3.731666666666667,0.38574,,0.07426666666666666,2.5905,,,Ⅲ,,0.06744613344978341,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-12,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,11.178333333333333,7.6000000000000005,8.833333333333334,670.1466666666666,73.65666666666667,3.6941666666666664,0.34131666666666666,,0.06696666666666666,2.6973333333333334,,,UNKNOWN,,0.07396781951269338,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
2023-02-13,2198,三甲港,上海市,浦东新区,太湖流域,川杨河,121.785769,31.193231,11.156666666666666,7.5566666666666675,8.7035,679.5949999999999,65.74666666666667,3.6956666666666664,0.37135,,0.07536666666666667,2.8205000000000005,,,Ⅱ,,0.08009024858959356,SD = 1.5 / NTU^0.7,水质数据/2020-2025年上海市重点流域断面水质数据/上海市_浦东新区_太湖流域_川杨河_三甲港_2198.csv
