date,valid_fraction,water_fraction,boundary_extent_ratio,edge_density,label_source,boundary_zone_name,boundary_label,label_confidence,notes
2024-04-12,1.0,0.6159334126040428,0.0,0.05295566502463054,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,1.0,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-04-19,1.0,0.6123662306777645,0.0035671819262782403,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-04-26,1.0,0.6123662306777645,0.005945303210463734,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-05-03,1.0,0.6123662306777645,0.0035671819262782403,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-05-10,1.0,0.6028537455410226,0.013079667063020214,0.050492610837438424,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.21428571428571433,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-05-17,1.0,0.5980975029726516,0.0178359096313912,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-05-24,1.0,0.6004756242568371,0.015457788347205707,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-05-31,1.0,0.6646848989298454,0.04875148632580262,0.0665024630541872,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,1.0,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-06-07,1.0,0.6052318668252081,0.01070154577883472,0.049876847290640396,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.35714285714285715,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-06-14,1.0,0.6099881093935791,0.005945303210463734,0.04926108374384236,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-06-21,1.0,0.6028537455410226,0.013079667063020214,0.05233990147783252,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.21428571428571433,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-06-28,1.0,0.6099881093935791,0.005945303210463734,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-07-05,1.0,0.6111771700356718,0.0047562425683709865,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7142857142857143,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-07-12,1.0,0.6266349583828775,0.013079667063020214,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.21428571428571433,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-07-19,1.0,0.6206896551724138,0.007134363852556481,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5714285714285714,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-07-26,1.0,0.6064209274673008,0.009512485136741973,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-02,1.0,0.6076099881093936,0.008323424494649227,0.04926108374384236,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-09,1.0,0.5957193816884662,0.020214030915576695,0.04926108374384236,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.21428571428571433,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-11,1.0,0.6016646848989299,0.014268727705112961,0.05295566502463054,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-12,1.0,0.6016646848989299,0.014268727705112961,0.05295566502463054,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-13,1.0,0.6087990487514863,0.016646848989298454,0.05541871921182266,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-14,1.0,0.5980975029726516,0.0178359096313912,0.05110837438423645,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-15,1.0,0.5980975029726516,0.0178359096313912,0.05110837438423645,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-16,1.0,0.6040428061831153,0.011890606420927468,0.04987684729064039,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-17,1.0,0.6076099881093936,0.008323424494649227,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-18,1.0,0.6135552913198573,0.014268727705112961,0.04926108374384236,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-19,1.0,0.6159334126040428,0.011890606420927468,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-20,1.0,0.6159334126040428,0.011890606420927468,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-21,1.0,0.6159334126040428,0.011890606420927468,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-22,1.0,0.619500594530321,0.008323424494649227,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-23,1.0,0.6123662306777645,0.0035671819262782403,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-24,1.0,0.6052318668252081,0.01070154577883472,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.35714285714285715,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-25,1.0,0.6004756242568371,0.015457788347205707,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-26,1.0,0.5980975029726516,0.0178359096313912,0.0480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-27,1.0,0.5980975029726516,0.0178359096313912,0.0480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-28,1.0,0.6040428061831153,0.011890606420927468,0.04926108374384236,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-29,1.0,0.6064209274673008,0.009512485136741973,0.0480295566502463,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-30,1.0,0.6040428061831153,0.011890606420927468,0.050492610837438424,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-08-31,1.0,0.6040428061831153,0.011890606420927468,0.050492610837438424,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-01,1.0,0.6064209274673008,0.009512485136741973,0.050492610837438424,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-02,1.0,0.6099881093935791,0.005945303210463734,0.04926108374384236,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-03,1.0,0.6099881093935791,0.005945303210463734,0.04926108374384236,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-04,1.0,0.6111771700356718,0.0047562425683709865,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7142857142857143,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-05,1.0,0.6099881093935791,0.005945303210463734,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-06,1.0,0.6099881093935791,0.005945303210463734,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-07,1.0,0.6111771700356718,0.0047562425683709865,0.05295566502463054,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7142857142857143,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-08,1.0,0.6064209274673008,0.009512485136741973,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-09,1.0,0.6076099881093936,0.008323424494649227,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-10,1.0,0.6076099881093936,0.008323424494649227,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-11,1.0,0.6076099881093936,0.008323424494649227,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-12,1.0,0.6099881093935791,0.008323424494649227,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.5,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-13,1.0,0.6076099881093936,0.01070154577883472,0.05295566502463055,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.35714285714285715,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-14,1.0,0.6087990487514863,0.009512485136741973,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-15,1.0,0.6087990487514863,0.009512485136741973,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-16,1.0,0.6087990487514863,0.009512485136741973,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-17,1.0,0.6064209274673008,0.009512485136741973,0.04926108374384236,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-18,1.0,0.6111771700356718,0.011890606420927468,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-19,1.0,0.6111771700356718,0.011890606420927468,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-20,1.0,0.6111771700356718,0.011890606420927468,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-21,1.0,0.6183115338882283,0.019024970273483946,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-22,1.0,0.6183115338882283,0.019024970273483946,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-23,1.0,0.6183115338882283,0.019024970273483946,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-27,1.0,0.6123662306777645,0.005945303210463734,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-28,1.0,0.6123662306777645,0.005945303210463734,0.05049261083743842,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.6428571428571428,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-29,1.0,0.6087990487514863,0.009512485136741973,0.05172413793103448,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-09-30,1.0,0.6087990487514863,0.016646848989298454,0.05295566502463054,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-01,1.0,0.6349583828775267,0.030915576694411414,0.06280788177339902,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.8571428571428571,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-02,1.0,0.633769322235434,0.03210463733650416,0.06280788177339902,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.9285714285714286,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-03,1.0,0.6313912009512486,0.034482758620689655,0.06527093596059114,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,1.0,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-04,1.0,0.638525564803805,0.039239001189060645,0.06896551724137931,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,1.0,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-05,1.0,0.638525564803805,0.039239001189060645,0.06896551724137931,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,1.0,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-06,1.0,0.6420927467300832,0.03804994054696789,0.0665024630541872,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,1.0,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-07,1.0,0.6420927467300832,0.03804994054696789,0.0665024630541872,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,1.0,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-08,1.0,0.6397146254458977,0.0356718192627824,0.06280788177339902,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,1.0,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-09,1.0,0.6218787158145065,0.0178359096313912,0.06465517241379311,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-10,1.0,0.6218787158145065,0.0178359096313912,0.06465517241379311,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-11,1.0,0.6218787158145065,0.0178359096313912,0.06465517241379311,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-12,1.0,0.619500594530321,0.015457788347205707,0.062192118226600986,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-13,1.0,0.6242568370986921,0.020214030915576695,0.06588669950738917,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.21428571428571433,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-14,1.0,0.6242568370986921,0.020214030915576695,0.06588669950738917,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.21428571428571433,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-15,1.0,0.6242568370986921,0.020214030915576695,0.06588669950738917,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.21428571428571433,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-16,1.0,0.6230677764565993,0.016646848989298454,0.06280788177339902,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-17,1.0,0.6230677764565993,0.016646848989298454,0.06280788177339902,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,1,0.15,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-18,1.0,0.6171224732461356,0.01070154577883472,0.05788177339901478,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.35714285714285715,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-19,1.0,0.6159334126040428,0.009512485136741973,0.05541871921182266,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.42857142857142866,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-20,1.0,0.6206896551724138,0.0047562425683709865,0.05665024630541872,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7142857142857143,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-21,1.0,0.6206896551724138,0.0047562425683709865,0.05665024630541872,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7142857142857143,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-22,1.0,0.6206896551724138,0.0047562425683709865,0.05665024630541872,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.7142857142857143,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-23,1.0,0.6147443519619501,0.01070154577883472,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.35714285714285715,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
2024-10-24,1.0,0.6135552913198573,0.011890606420927468,0.054187192118226604,DLR_GWP_P1D_real_raster_proxy,wusongkou_aoi_boundary_proxy,0,0.2857142857142857,"Derived from DLR Global WaterPack daily real raster masks within a station-centered AOI; label denotes boundary-change proxy relative to the median reference mask, not a manual governance-zone annotation."
