Station_Id_C,Lat,Lon,Alti,City,Station_Name,Cnty,Province,Year,Mon,Day,气压,平均气温,相对湿度,当天降水量,平均风速,平均风向
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,10,27,1013.2,18.679167,87.333333,16.9,6.608333,339.558482
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,10,28,1015.283333,15.5875,85.541667,0.1,4.854167,316.622298
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,10,29,1017.545833,17.591667,71,0,5.991667,1.825144
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,10,30,1018.525,19.620833,84.041667,0,6.0375,35.302353
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,10,31,1013.675,19.820833,98.041667,45.4,8.604167,42.130379
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,1,1010.345833,18.558333,97.666667,74.1,12.7,0.597788
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,2,1019.666667,17.366667,90.666667,0,4.783333,315.116949
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,3,1019.708333,18.004167,93.958333,0,2.275,359.291655
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,4,1022.358333,17.95,78.583333,0.1,6.295833,6.375941
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,5,1024.9875,13.566667,76.5,0,5.341667,326.07223
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,6,1027.141667,15.454167,57.166667,0,5.066667,21.794333
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,7,1026.054167,15.566667,69.625,0,4.266667,18.333447
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,8,1022.408333,17.991667,86.041667,0,4.8125,35.593803
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,9,1020.258333,18.566667,91.625,4.1,5.425,33.06098
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,10,1019.108333,16.516667,95.166667,1.9,4.766667,343.910699
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,11,1019.070833,16.395833,89.583333,0.1,3.75,344.001703
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,12,1018.758333,18.375,86.75,0,3.716667,49.40106
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,13,1017.254167,19.283333,88.833333,0,4.441667,103.361098
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,14,1014.25,19.85,98.875,5.3,3.425,157.082149
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,15,1013.695833,19.241667,100,0,2.966667,17.795579
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,16,1015.891667,18.716667,95.833333,0.1,6.1375,9.081701
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,17,1025.6375,14.770833,66.958333,0,9.391667,21.833177
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,18,1029.295833,13.0625,66.5,0,7.4375,23.686881
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,19,1025.975,12.795833,75.958333,0,3.604167,340.280314
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,20,1023.320833,11.5125,80.666667,0,4.241667,318.167705
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,21,1023.0875,11.325,78.458333,0,3.929167,311.722437
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,22,1024.625,12.816667,75.166667,0,5.066667,337.583926
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,23,1026.345833,11.908333,72.625,0.1,4.1125,344.460761
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,24,1024.025,14.7,72.791667,0,5.091667,85.779657
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,25,1019.179167,12.895833,87.291667,3.1,5.895833,281.108286
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,26,1021.804167,7.858333,57.708333,0,5.345833,292.997771
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,27,1020.758333,7.929167,46.5,0,6.058333,288.209784
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,28,1019.658333,8.341667,47.958333,0,5.645833,284.779191
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,29,1018.8,10.708333,47.916667,0,4,278.984997
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,11,30,1015.675,12.558333,72.791667,0,3.275,151.794918
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,1,1013.775,13.933333,76.583333,0.1,2.85,195.825408
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,2,1018.220833,13.845833,85.625,0,3.004167,37.637265
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,3,1022.0125,12.1625,76.708333,0,5.133333,35.858012
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,4,1021.35,11.0375,73.75,0,3.45,10.1175
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,5,1020.804167,8.554167,81.916667,0,2.879167,310.623861
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,6,1022.15,8.25,83,0,3.333333,314.989369
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,7,1026.304167,8.433333,69.208333,0,6.358333,328.402932
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,8,1028.145833,5.066667,71.583333,0,4.825,313.399899
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,9,1023.55,8.675,70.625,0,2.916667,6.419889
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,10,1021.1,9.7125,86.333333,4,4.925,28.171851
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,11,1023.629167,7.3625,90.5,1.9,5.3125,315.06145
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,12,1024.2875,8.516667,73,0.1,4.733333,351.408305
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,13,1026.483333,6.008333,75.666667,0,6.066667,308.576631
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,14,1029.545833,2.9875,62.583333,0,5.2,301.135952
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,15,1026.175,5.141667,47.75,0,4.320833,292.876136
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,16,1023.808333,7.858333,47.125,0,2.320833,281.105662
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,17,1024.854167,7.2625,73.583333,0,2.808333,329.399764
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,18,1029.625,4.7875,73.75,0,7.65,320.843548
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,19,1027.066667,4.242857,80,0.1,4.819048,313.830697
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,20,1022.683333,5.295833,73.125,0,2.666667,320.801988
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,21,1027.6875,3.795833,63.916667,0,7.175,314.253374
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,22,1028.8125,4.55,73.875,0,5.445833,321.700269
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,23,1027.983333,6.275,82.125,0,3.716667,345.971768
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,24,1027.0875,7.691667,80.25,0,3.0125,35.461599
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,25,1025.6,6.533333,95.916667,0,3.095833,332.520802
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,26,1028.754167,4.979167,82.875,0,4.879167,322.693408
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,27,1029.6125,3.654167,72.75,0.1,4.791667,319.816599
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,28,1029.354167,2.583333,41.083333,0,4.554167,299.564047
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,29,1024.454167,6.479167,60.25,0,4.0375,175.913529
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,30,1020.825,6.991667,61.875,0,4.2125,272.319216
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2024,12,31,1023.416667,6.425,73.375,0,3.908333,15.678133
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,1,1021.891667,7.933333,81.916667,0,2.9125,66.801038
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,2,1024.295833,6.7375,89.708333,0,3.466667,4.678802
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,3,1026.741667,6.804167,78.416667,0,4.7125,12.081285
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,4,1023.591667,8.833333,77.166667,0,3.941667,137.766333
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,5,1019.479167,8.783333,72.833333,0,3.704167,273.030045
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,6,1023.583333,5.004167,75.666667,0,5.233333,326.172673
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,7,1023.725,4.958333,54,0,3.183333,289.476624
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,8,1024.366667,5.616667,56.791667,0,4.645833,302.704015
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,9,1032.345833,1.6,59.166667,0,8.270833,312.041457
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,10,1034.558333,0.666667,62.958333,0,4.520833,313.29556
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,11,1028.716667,3.679167,43.916667,0,3.433333,270.256657
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,12,1026.245833,6.033333,65.916667,0,3.708333,324.213148
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,13,1024.025,8.1375,80.25,0,3.2,168.864528
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,14,1026.175,8,76.458333,0.1,5.991667,357.110665
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,15,1031.691667,0.829167,62.75,0,5.383333,319.052271
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,16,1027.991667,3.025,42.333333,1.9,3.966667,287.986836
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,17,1025.8,5.5,68.333333,0,2.525,64.792238
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,18,1019.975,7.5625,87.333333,0,2.766667,127.62422
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,19,1016.517391,8.069565,88.826087,0,2.126087,164.81351
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,20,1019.15,6.379167,85,0,2.683333,13.916655
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,21,1021.157143,8.733333,84.571429,0,3.552381,113.331016
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,22,1019.891667,10.483333,92.291667,0,5.3625,100.624992
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,23,1020.325,9.941667,94.916667,0,4.554167,43.879896
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,24,1021.554167,10.1,87.541667,0,6.025,41.252798
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,25,1023.620833,9.0125,83.916667,0,5.191667,14.234486
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,26,1023.4375,5.175,84.416667,2.2,5.841667,321.940016
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,27,1024.55,1.1375,46.5,0,5.958333,301.764956
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,28,1027.125,1.858333,41.583333,0,5.183333,292.708016
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,29,1026.925,4.454167,52.333333,0,4.204167,113.355711
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,30,1020.95,8.558333,85.291667,0,6.316667,139.812381
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,1,31,1016.2875,9.054167,99.458333,21.9,4.15,330.77829
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,1,1018.304167,7.1875,93.041667,0.2,8.591667,338.716841
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,2,1020.9,5.558333,85.333333,0,6.125,328.60815
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,3,1025.304167,3.325,73.625,0,5.741667,334.970166
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,4,1022.0375,4.525,63.291667,0,2.941667,50.267002
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,5,1021.916667,3.741667,64.5,0,5.508333,325.967486
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,6,1022.854167,4.7625,56.041667,0,3.933333,210.968078
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,7,1032.045833,-2.3125,47.916667,0,9.545833,315.891072
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,8,1032.391667,-2.195833,62.25,0,5.766667,312.469189
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,9,1028.670833,0.883333,47.791667,0,2.691667,22.02072
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,10,1025.552632,5.021053,72,0,4.394737,105.553741
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,11,1018.8,8.216667,95.708333,5.2,5.325,148.853675
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,12,1023.629167,6.216667,77,0,7.704167,325.578294
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,13,1024.920833,5.191667,63.041667,0,3.341667,83.875128
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,14,1018.709091,7.159091,89.454545,0.8,3.940909,119.761518
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,15,1016.15,7.108333,100,5.2,1.975,299.619696
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,16,1021.2,9.434783,71.826087,0,5.5,313.113171
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,17,1027.908696,5.269565,68.826087,0,4.443478,350.968403
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,18,1028.095652,5.873913,70.826087,0,3.373913,64.5974
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,19,1029.1875,6.425,69.458333,0,5.883333,60.007947
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,20,1029.9875,5.520833,69.25,0,6.033333,47.857984
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,21,1031.458333,5.7625,63.75,0,4.745833,46.331527
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,22,1032.120833,5.870833,69.791667,0,4.7,36.028376
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,23,1034.5875,3.283333,71.125,0,4.470833,341.507963
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,24,1032.829167,4.4875,63.291667,0,4.4625,72.267933
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,25,1026.383333,6.083333,76.333333,0,4.1125,248.432617
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,26,1022.754167,8.766667,83.625,0.1,4.520833,123.570051
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,27,1016.370833,8.7625,99.458333,0.2,3.520833,143.44781
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,2,28,1015.325,10.629167,100,0.1,5.366667,131.707589
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,1,1009.8625,13.195833,93.708333,0,3.358333,143.830847
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,2,1006.783333,12.804167,92.958333,0,6.8375,180.09791
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,3,1012.291667,8,97,18.7,6.804167,300.28108
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,4,1017.141667,7.116667,89.541667,0,8.870833,318.174045
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,5,1023.795833,6.6,80.208333,0,8.033333,343.641372
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,6,1028.541667,6.475,73.166667,0,7.725,359.062548
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,7,1024.945833,6.741667,70.583333,0,2.620833,53.645175
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,8,1025.841667,7.645833,77.5,0,4.279167,39.027779
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,9,1025.208333,10.125,88.458333,0,4.870833,92.773627
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,10,1019.6,10.15,99.833333,0.7,3.854167,112.67532
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,11,1015.3625,10.8125,100,20.7,4.416667,102.205857
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,12,1015.608333,9.779167,100,5.2,5.666667,15.2765
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,13,1019.320833,9.675,85,1.6,5.320833,31.437948
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,14,1017.083333,9.625,95.083333,9.3,7.729167,30.626917
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,15,1019.5625,8.304167,90.166667,0.1,7.420833,339.725995
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,16,1023.525,4.529167,71.75,0,6.354167,305.14011
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,17,1020.491667,8.795833,53.916667,0,5.05,261.420477
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,18,1025.466667,5.708333,63.708333,0,6.758333,334.11119
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,19,1026.104167,8.2625,57.708333,0,4.375,171.512323
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,20,1020.575,12.05,74.083333,0,4.791667,192.295071
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,21,1017.029167,17.25,48.125,0,5.2125,238.815546
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,22,1014.504167,18.2125,51.708333,0,4.158333,225.061645
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,23,1010.156522,19.36087,56.826087,0.3,4.234783,236.033593
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,24,1005.891667,19.25,59.041667,0,4.258333,215.140893
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,25,1002.075,19.220833,70.708333,0,3.508333,172.513544
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,26,997.316667,17.1125,90,1.4,5.116667,159.508164
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,27,1009.875,10.979167,82.708333,10.3,9.8,338.980731
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,28,1021.541667,7.6625,79,1.1,5.325,289.362478
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,29,1026.65,8.491667,60.958333,0,5.8875,15.832491
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,30,1028.0375,8.55,51.75,0,2.95,92.280777
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,3,31,1023.875,9.583333,55.416667,0,3.541667,82.955819
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,1,1020.179167,10.354167,58.75,0,3.529167,100.480726
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,2,1019.666667,11.675,76.583333,0,4.766667,27.631528
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,3,1020.245833,12.233333,61.708333,0,4.3125,119.559072
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,4,1014.9375,13.220833,78.541667,0.1,6.658333,147.812814
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,5,1013.916667,14.475,79.541667,0.1,3.845833,84.154586
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,6,1016.304167,14.575,87.083333,0,6.045833,133.769256
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,7,1014.733333,16.229167,84.791667,0,5.866667,154.48014
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,8,1012.3,18.283333,80.666667,0,2.958333,119.156641
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,9,1006.829167,19.016667,81.25,0,3.4875,128.290935
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,10,1007.4,15.35,85.541667,0,4.920833,89.521859
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,11,1008.05,14.8,99.25,0,8.175,
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,14,1008.552941,14.7,63.235294,0,4.676471,
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,15,1009.5625,18.904167,58.625,0,5.1875,216.101104
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,16,1004.875,18.991667,83.291667,0,5.491667,174.536799
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,17,1005.2,20.116667,83.166667,0,4.083333,184.118082
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,18,1006.725,18.954167,95.208333,0.6,6.804167,139.899121
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,19,1005.729167,17.125,97.958333,0,7.1625,23.885445
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,20,1011.9125,14.208333,92.083333,0,5.425,38.771378
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,21,1005.2375,17.895833,99.375,0,6.633333,164.270418
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,22,1007.470833,15.975,90.5,0.2,5.658333,308.755282
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,23,1008.254167,18.054167,79.666667,0,3.825,155.392972
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,24,1012.070833,17.316667,72.041667,0,6.108333,16.471052
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,25,1018.079167,14.704167,61.916667,0,4.241667,96.599235
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,26,1016.9625,16.479167,70.625,0,6.55,129.245653
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,27,1010.229167,16.325,94.958333,0,5.558333,125.948598
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,28,1013.566667,15.208333,83,0,4.183333,41.164313
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,29,1011.941667,18.179167,77.666667,0,6.733333,149.923401
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,4,30,1007.741667,19.679167,86.875,0,6.9875,170.699208
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,1,1009.7125,19.375,75.166667,0,6.095833,30.511285
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,2,1006.9125,19.975,75.416667,0,8.395833,163.320719
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,3,1011.558333,16.279167,77.458333,0,7.1625,23.09319
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,4,1010.616667,17.020833,72.833333,0,9.15,120.667457
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,5,1003.691667,16.841667,99.333333,3.7,4.195833,296.961823
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,6,1008.85,17.883333,84.083333,0,5.491667,59.532351
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,7,1012.116667,18.154167,83.708333,0,7.304167,117.666509
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,8,1004.325,18.608333,94.625,20.4,12.279167,137.119866
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,9,1004.079167,20.154167,82.625,0.2,5.975,266.748025
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,10,1009.9875,18.891667,73.166667,0,5.016667,300.327235
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,11,1007.691667,20.458333,67.708333,0,5.0375,227.882254
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,12,1009.333333,22.291667,64.375,0,6.816667,168.725062
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,13,1010.079167,21.070833,84.166667,0,9.35,155.035396
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,14,1010.020833,22.6125,89.5,0,5.0875,153.636344
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,15,1009.708333,22.283333,95,8.4,4.6125,137.224499
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,16,1006.625,20.8125,97.416667,0.6,3.470833,251.715361
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,17,1008.425,21.5125,87.666667,0,5.158333,111.260429
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,18,1009.4875,18.620833,87.208333,0,5.45,121.850991
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,19,1004.4125,22.816667,94.291667,0,5.720833,158.211247
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,20,1003.208333,23.975,97,8,4.2375,176.380931
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,21,1004.570833,22.9375,97.583333,5.9,2.9,220.007288
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,22,1005.404167,22.495833,96.583333,13.8,6.058333,107.519565
58363,31.4764,121.9831,4,上海市,长江口站,崇明区,上海市,2025,5,23,1004.691667,19.2875,97.75,27.2,9.3125,14.237929
